Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
50375774,Master Your Emotions: A Practical Guide to Overcome Negativity and Better Manage Your Feelings (Personal Workbook) (Mastery Series Workbooks),Thibaut Meurisse,"Meurisse, Thibaut",,"=""1708315950""","=""9781708315955""",0,4.13,Independently published,Paperback,84,2019,2018,,2023/07/31,to-read,to-read (#225),to-read,,,,0,0
17290916,The Innovator's Dilemma: When New Technologies Cause Great Firms to Fail (Management of Innovation and Change),Clayton M. Christensen,"Christensen, Clayton M.",,"=""142219602X""","=""9781422196021""",0,4.05,Harvard Business Review Press,Hardcover,288,2013,1997,,2023/07/31,to-read,to-read (#224),to-read,,,,0,0
43848929,Talking to Strangers: What We Should Know About the People We Don't Know,Malcolm Gladwell,"Gladwell, Malcolm",,"=""0316478520""","=""9780316478526""",0,4.00,"Little, Brown and Company",Hardcover,388,2019,2019,,2023/07/31,to-read,to-read (#223),to-read,,,,0,0
54785515,Four Thousand Weeks: Time Management for Mortals,Oliver Burkeman,"Burkeman, Oliver",,"=""0374159122""","=""9780374159122""",0,4.21,"Farrar, Straus and Giroux",Hardcover,271,2021,2021,,2023/07/31,to-read,to-read (#222),to-read,,,,0,0
61271862,I'm Just Saying: A Guide to Maintaining Civil Discourse in an Increasingly Divided World,Milan Kordestani,"Kordestani, Milan",,"=""0757324517""","=""9780757324512""",0,4.26,Health Communications Inc EB,Kindle Edition,268,2023,2023,,2023/07/31,to-read,to-read (#221),to-read,,,,0,0
33647206,Barking Up the Wrong Tree: The Surprising Science Behind Why Everything You Know About Success Is (Mostly) Wrong,Eric Barker,"Barker, Eric",Roger Wayne,"=""""","=""""",0,4.11,HarperOne,Kindle Edition,320,2017,2017,,2023/07/31,to-read,to-read (#220),to-read,,,,0,0
22313369,When Genius Failed: The Rise and Fall of Long-Term Capital Management,Roger Lowenstein,"Lowenstein, Roger",,"=""""","=""""",0,4.20,Random House Trade,Paperback,264,2001,2000,,2023/07/31,to-read,to-read (#219),to-read,,,,0,0
19037566,Competitive Strategy: Techniques for Analyzing Industries and Competitors,Michael E. Porter,"Porter, Michael E.",,"=""""","=""""",0,4.17,Free Press,Kindle Edition,436,2008,1980,,2023/07/31,to-read,to-read (#218),to-read,,,,0,0
15956562,Good Strategy Bad Strategy: The Difference and Why It Matters,Richard P. Rumelt,"Rumelt, Richard P.",,"=""1846684811""","=""9781846684814""",0,4.13,Profile Books,Paperback,137,2012,2011,,2023/07/31,to-read,to-read (#217),to-read,,,,0,0
15811578,Built to Sell: Creating a Business That Can Thrive Without You,John Warrillow,"Warrillow, John",Bo Burlingham,"=""1591845823""","=""9781591845829""",0,4.23,Portfolio,Paperback,176,2012,2010,,2023/07/31,to-read,to-read (#216),to-read,,,,0,0
29934575,The Tipping Point (Kıvılcım Ânı),Malcolm Gladwell,"Gladwell, Malcolm",Nadir Özata,"=""605458460X""","=""9786054584604""",0,4.01,MediaCat,Paperback,227,2014,2002,,2023/07/31,to-read,to-read (#215),to-read,,,,0,0
20468607,Leaders Eat Last Deluxe: Why Some Teams Pull Together and Others Don't,Simon Sinek,"Sinek, Simon",,"=""""","=""""",0,4.10,Portfolio,Kindle Edition with Audio/Video,370,2014,2014,,2023/07/31,to-read,to-read (#214),to-read,,,,0,0
18077780,"Creativity, Inc.: Overcoming the Unseen Forces That Stand in the Way of True Inspiration",Ed Catmull,"Catmull, Ed",Amy    Wallace,"=""0307361179""","=""9780307361172""",0,4.22,Random House Canada,Hardcover,368,2014,2014,,2023/07/30,to-read,to-read (#213),to-read,,,,0,0
25330489,Memories,Lang Leav,"Leav, Lang",,"=""1449472397""","=""9781449472399""",0,4.06,Andrews McMeel Publishing,Hardcover,256,2015,2015,,2023/07/22,to-read,to-read (#212),to-read,,,,0,0
18263725,The Crossover,Kwame Alexander,"Alexander, Kwame",,"=""""","=""""",0,4.23,Houghton Mifflin,ebook,245,2014,2014,,2023/07/22,to-read,to-read (#211),to-read,,,,0,0
235719,Poems and Fragments,Sappho,"Sappho, Sappho","Stanley Lombardo, Pamela Gordon","=""0872205916""","=""9780872205918""",0,4.17,Hackett,Paperback,68,2002,-550,,2023/07/22,to-read,to-read (#210),to-read,,,,0,0
39088508,Fierce Fairytales: Poems and Stories to Stir Your Soul,Nikita Gill,"Gill, Nikita",,"=""0316420743""","=""9780316420747""",0,4.02,Grand Central Publishing,Paperback,176,2018,2018,,2023/07/22,to-read,to-read (#209),to-read,,,,0,0
34594981,Helium (Button Poetry),Rudy Francisco,"Francisco, Rudy",,"=""1943735190""","=""9781943735198""",0,4.29,Button Poetry,Paperback,112,2017,2017,,2023/07/22,to-read,to-read (#208),to-read,,,,0,0
133906,The Collected Poems,Langston Hughes,"Hughes, Langston",Arnold Rampersad,"=""0679764089""","=""9780679764083""",0,4.36,Vintage Books/Random House,Paperback,736,1995,1994,,2023/07/22,to-read,to-read (#207),to-read,,,,0,0
676,Sailing Alone Around the Room: New and Selected Poems,Billy Collins,"Collins, Billy",,"=""0375755195""","=""9780375755194""",0,4.22,Random House Trade Paperbacks,Paperback,172,2002,2001,,2023/07/22,to-read,to-read (#206),to-read,,,,0,0
34253376,"Wild Embers: Poems of Rebellion, Fire and Beauty",Nikita Gill,"Gill, Nikita",,"=""1409173925""","=""9781409173922""",0,4.06,ORION,Paperback,150,2017,2017,,2023/07/22,to-read,to-read (#205),to-read,,,,0,0
17707772,Dog Songs: Poems,Mary Oliver,"Oliver, Mary",,"=""1594204780""","=""9781594204784""",0,4.24,The Penguin Press,Hardcover,127,2013,2013,,2023/07/22,to-read,to-read (#204),to-read,,,,0,0
24611522,Felicity,Mary Oliver,"Oliver, Mary",,"=""1594206767""","=""9781594206764""",0,4.28,Penguin Press,Hardcover,85,2015,2015,,2023/07/22,to-read,to-read (#203),to-read,,,,0,0
52516332,Clap When You Land,Elizabeth Acevedo,"Acevedo, Elizabeth",,"=""0062882767""","=""9780062882769""",0,4.23,HarperTeen ,Hardcover,432,2020,2020,,2023/07/22,to-read,to-read (#202),to-read,,,,0,0
71642,"New and Selected Poems, Volume One",Mary Oliver,"Oliver, Mary",,"=""0807068780""","=""9780807068786""",0,4.55,Beacon Press,Hardcover,255,2005,1992,,2023/07/22,to-read,to-read (#201),to-read,,,,0,0
41880609,On Earth We're Briefly Gorgeous,Ocean Vuong,"Vuong, Ocean",,"=""0525562028""","=""9780525562023""",0,4.03,Penguin Press,Hardcover,246,2019,2019,,2023/07/22,to-read,to-read (#200),to-read,,,,0,0
716696,رباعيات خيام,Omar Khayyám,"Khayyám, Omar","E.H. Whinfield, Richard Le Gallienne, قاسم غنی, محمدعلی فروغی, روشنک بحرینی, Edward FitzGerald","=""""","=""""",0,4.17,,Hardcover,184,2007,1120,,2023/07/22,to-read,to-read (#199),to-read,,,,0,0
536668,Dream Work,Mary Oliver,"Oliver, Mary",,"=""0871130696""","=""9780871130693""",0,4.35,The Atlantic Monthly Press,Paperback,90,1986,1986,,2023/07/22,to-read,to-read (#198),to-read,,,,0,0
41746324,The Tradition,Jericho Brown,"Brown, Jericho",,"=""1556594860""","=""9781556594861""",0,4.24,Copper Canyon Press,Paperback,77,2019,2019,,2023/07/22,to-read,to-read (#197),to-read,,,,0,0
732562,The Rime of the Ancient Mariner,Samuel Taylor Coleridge,"Coleridge, Samuel Taylor",Gustave Doré,"=""0486223051""","=""9780486223056""",0,3.96,Dover Publications,Paperback,77,1970,1798,,2023/07/22,to-read,to-read (#196),to-read,,,,0,0
18288210,No Matter the Wreckage: Poems,Sarah Kay,"Kay, Sarah",Sophia Janowitz,"=""1938912489""","=""9781938912481""",0,4.20,Write Bloody Publishing,Paperback,143,2014,2014,,2023/07/22,to-read,to-read (#195),to-read,,,,0,0
95819,The Poetry of Robert Frost,Robert Frost,"Frost, Robert","Edward Connery Lathem, Edward Connery Latham","=""0805005013""","=""9780805005011""",0,4.24,Henry Holt & Company,Paperback,607,1979,1969,,2023/07/22,to-read,to-read (#194),to-read,,,,0,0
58582927,Time Is a Mother,Ocean Vuong,"Vuong, Ocean",,"=""0593300238""","=""9780593300237""",0,3.93,Penguin Press,Hardcover,114,2022,2022,,2023/07/22,to-read,to-read (#193),to-read,,,,0,0
18003300,Love & Misadventure,Lang Leav,"Leav, Lang",,"=""0473235501""","=""9780473235505""",0,3.94,Lang Leav,Paperback,176,2013,2013,,2023/07/22,to-read,to-read (#192),to-read,,,,0,0
30118,A Light in the Attic,Shel Silverstein,"Silverstein, Shel",,"=""0060513063""","=""9780060513061""",0,4.36,Harpercollins Childrens Books,Hardcover,176,2002,1981,,2023/07/22,to-read,to-read (#191),to-read,,,,0,0
6295,Howl and Other Poems,Allen Ginsberg,"Ginsberg, Allen",William Carlos Williams,"=""0872863107""","=""9780872863101""",0,4.13,City Lights,Hardcover,56,2001,1956,,2023/07/22,to-read,to-read (#190),to-read,,,,0,0
23841432,Night Sky with Exit Wounds,Ocean Vuong,"Vuong, Ocean",,"=""""","=""""",0,4.19,Copper Canyon Press,Paperback,89,2016,2016,,2023/07/22,to-read,to-read (#189),to-read,,,,0,0
27494,Leaves of Grass,Walt Whitman,"Whitman, Walt",,"=""""","=""""",0,4.12,Simon  Schuster,Paperback,624,2006,1855,,2023/07/22,to-read,to-read (#188),to-read,,,,0,0
44280883,All Boys Aren’t Blue,George M.   Johnson,"Johnson, George M.",,"=""0374312710""","=""9780374312718""",0,4.19,"Farrar, Straus and Giroux (BYR)",Hardcover,304,2020,2020,,2023/07/22,to-read,to-read (#187),to-read,,,,0,0
29936927,The Best We Could Do,Thi Bui,"Bui, Thi",,"=""1419718770""","=""9781419718779""",0,4.36,Abrams ComicArts,Hardcover,329,2017,2017,,2023/07/22,to-read,to-read (#186),to-read,,,,0,0
4631,A Moveable Feast,Ernest Hemingway,"Hemingway, Ernest",James Naughton,"=""""","=""""",0,4.02,Vintage,Paperback,192,2012,1964,,2023/07/22,to-read,to-read (#185),to-read,,,,0,0
40611510,The Last Lecture,Randy Pausch,"Pausch, Randy",Jeffrey Zaslow,"=""""","=""""",0,4.26,Hachette Books,Kindle Edition,217,2008,2008,,2023/07/22,to-read,to-read (#184),to-read,,,,0,0
29209,The Color of Water: A Black Man's Tribute to His White Mother,James   McBride,"McBride, James",,"=""1573225789""","=""9781573225786""",0,4.14,Riverhead Books,Paperback,291,1997,1995,,2023/07/22,to-read,to-read (#183),to-read,,,,0,0
17571564,"Hyperbole and a Half: Unfortunate Situations, Flawed Coping Mechanisms, Mayhem, and Other Things That Happened",Allie Brosh,"Brosh, Allie",,"=""1451666179""","=""9781451666175""",0,4.17,Touchstone Books,Paperback,371,2013,2013,,2023/07/22,to-read,to-read (#182),to-read,,,,0,0
43015,A Long Way Gone: Memoirs of a Boy Soldier,Ishmael Beah,"Beah, Ishmael",,"=""0374105235""","=""9780374105235""",0,4.16,Sarah Crichton Books,Hardcover,229,2007,2007,,2023/07/22,to-read,to-read (#181),to-read,,,,0,0
55361205,A Promised Land,Barack Obama,"Obama, Barack",,"=""1524763187""","=""9781524763183""",0,4.33,Crown,ebook,768,2020,2020,,2023/07/22,to-read,to-read (#180),to-read,,,,0,0
17851885,I Am Malala: The Story of the Girl Who Stood Up for Education and Was Shot by the Taliban,Malala Yousafzai,"Yousafzai, Malala",Christina Lamb,"=""0316322407""","=""9780316322409""",0,4.16,"Little, Brown and Company",Hardcover,327,2013,2012,,2023/07/22,to-read,to-read (#179),to-read,,,,0,0
25489625,Between the World and Me,Ta-Nehisi Coates,"Coates, Ta-Nehisi",,"=""""","=""""",0,4.40,Spiegel & Grau,Hardcover,152,2015,2015,,2023/07/22,to-read,to-read (#178),to-read,,,,0,0
252577,"Angela’s Ashes (Frank McCourt, #1)",Frank McCourt,"McCourt, Frank",,"=""0007205236""","=""9780007205233""",0,4.15,Harper Perennial,Paperback,452,2005,1996,,2023/07/22,to-read,to-read (#177),to-read,,,,0,0
48855,The Diary of a Young Girl,Anne Frank,"Frank, Anne","Eleanor Roosevelt, Susan Massotty, Γιάννης Θωμόπουλος, Barbara Mooyaart-Doubleday, Otto H. Frank, Mirjam Pressler","=""""","=""""",0,4.20,Bantam,Mass Market Paperback,283,1993,1947,,2023/07/22,to-read,to-read (#176),to-read,,,,0,0
9418327,Bossypants,Tina Fey,"Fey, Tina",,"=""""","=""""",0,3.96,Reagan Arthur Books,Kindle Edition,283,2011,2011,,2023/07/22,to-read,to-read (#175),to-read,,,,0,0
29780253,Born a Crime: Stories From a South African Childhood,Trevor Noah,"Noah, Trevor",,"=""0385689225""","=""9780385689229""",0,4.49,Doubleday Canada,Hardcover,289,2016,2016,,2023/07/22,to-read,to-read (#174),to-read,,,,0,0
38746485,Becoming,Michelle Obama,"Obama, Michelle",,"=""1524763136""","=""9781524763138""",0,4.45,Crown,Hardcover,426,2018,2018,,2023/07/22,to-read,to-read (#173),to-read,,,,0,0
7445,The Glass Castle,Jeannette Walls,"Walls, Jeannette",,"=""074324754X""","=""9780743247542""",0,4.32,Scribner,Paperback,288,2006,2005,,2023/07/22,to-read,to-read (#172),to-read,,,,0,0
35133922,Educated,Tara Westover,"Westover, Tara",,"=""0399590501""","=""9780399590504""",0,4.47,Random House,Hardcover,352,2018,2018,,2023/07/22,to-read,to-read (#171),to-read,,,,0,0
759945,The Magic of Thinking Big,David J. Schwartz,"Schwartz, David J.",,"=""0671646788""","=""9780671646783""",0,4.26,Touchstone,Paperback,238,1987,1959,,2023/07/22,to-read,to-read (#170),to-read,,,,0,0
9547888,Attached: The New Science of Adult Attachment and How It Can Help You Find—and Keep—Love,Amir Levine,"Levine, Amir",Rachel Heller,"=""1585428485""","=""9781585428489""",0,4.14,Tarcher,Hardcover,304,2010,2010,,2023/07/22,to-read,to-read (#169),to-read,,,,0,0
23317538,Rising Strong: The Reckoning. The Rumble. The Revolution.,Brené Brown,"Brown, Brené",,"=""0812995821""","=""9780812995824""",0,4.25,Random House,Hardcover,336,2015,2015,,2023/07/22,to-read,to-read (#168),to-read,,,,0,0
52129515,Untamed,Glennon Doyle,"Doyle, Glennon",Glennon Doyle Melton,"=""1984801252""","=""9781984801258""",0,3.99,The Dial Press,Hardcover,333,2020,2020,,2023/07/22,to-read,to-read (#167),to-read,,,,0,0
34565022,Braving the Wilderness,Brené Brown,"Brown, Brené",,"=""0812995848""","=""9780812995848""",0,4.13,Random House,Hardcover,197,2017,2017,,2023/07/22,to-read,to-read (#166),to-read,,,,0,0
37570546,Maybe You Should Talk to Someone,Lori Gottlieb,"Gottlieb, Lori",,"=""1328662055""","=""9781328662057""",0,4.38,Harper,Hardcover,415,2019,2019,,2023/07/22,to-read,to-read (#165),to-read,,,,0,0
43306206,"The Courage to Be Disliked: How to Free Yourself, Change your Life and Achieve Real Happiness",Ichiro Kishimi,"Kishimi, Ichiro",Fumitake Koga,"=""""","=""""",0,3.96,Allen & Unwin,Paperback,288,2019,2013,,2023/07/22,to-read,to-read (#163),to-read,,,,0,0
40672036,Digital Minimalism: Choosing a Focused Life in a Noisy World,Cal Newport,"Newport, Cal",,"=""052553654X""","=""""",0,4.06,Portfolio,Kindle Edition,302,2019,2019,,2023/07/22,to-read,to-read (#162),to-read,,,,0,0
53642699,The Mountain Is You: Transforming Self-Sabotage Into Self-Mastery,Brianna Wiest,"Wiest, Brianna",,"=""""","=""""",0,4.08,Thought Catalog Books,Kindle Edition,250,2020,2020,,2023/07/22,to-read,to-read (#161),to-read,,,,0,0
1963638,The Untethered Soul: The Journey Beyond Yourself,Michael A. Singer,"Singer, Michael A.",,"=""""","=""""",0,4.21,New Harbinger Publications,Paperback,183,2007,2007,,2023/07/22,to-read,to-read (#160),to-read,,,,0,0
27213329,Grit: The Power of Passion and Perseverance,Angela Duckworth,"Duckworth, Angela",,"=""1443442313""","=""9781443442312""",0,4.08,Collins,Hardcover,277,2016,2016,,2023/07/22,to-read,to-read (#159),to-read,,,,0,0
18077875,Essentialism: The Disciplined Pursuit of Less,Greg McKeown,"McKeown, Greg",,"=""0804137382""","=""9780804137386""",0,4.06,Crown Currency,Hardcover,260,2014,2011,,2023/07/22,to-read,to-read (#158),to-read,,,,0,0
23878688,The 5 Love Languages: The Secret to Love that Lasts,Gary Chapman,"Chapman, Gary",,"=""0802492401""","=""9780802492401""",0,4.28,Northfield Publishing,Kindle Edition,232,2024,1990,,2023/07/22,to-read,to-read (#157),to-read,,,,0,0
25744928,Deep Work: Rules for Focused Success in a Distracted World,Cal Newport,"Newport, Cal",,"=""1455586692""","=""9781455586691""",0,4.17,Grand Central Publishing,Hardcover,296,2016,2016,,2023/07/22,to-read,to-read (#156),to-read,,,,0,0
13588356,"Daring Greatly: How the Courage to Be Vulnerable Transforms the Way We Live, Love, Parent, and Lead",Brené Brown,"Brown, Brené",,"=""1592407331""","=""9781592407330""",0,4.29,Avery,Hardcover,287,2012,2012,,2023/07/22,to-read,to-read (#155),to-read,,,,0,0
8520610,Quiet: The Power of Introverts in a World That Can't Stop Talking,Susan Cain,"Cain, Susan",,"=""0307352145""","=""9780307352149""",0,4.08,"Crown Publishing Group/Random House, Inc.",Hardcover,333,2012,2012,,2023/07/22,to-read,to-read (#154),to-read,,,,0,0
12609433,The Power of Habit: Why We Do What We Do in Life and Business,Charles Duhigg,"Duhigg, Charles",,"=""1400069289""","=""9781400069286""",0,4.14,Random House,Hardcover,375,2012,2012,,2023/07/22,to-read,to-read (#153),to-read,,,,0,0
36072,The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change,Stephen R. Covey,"Covey, Stephen R.",Jim Collins,"=""0743269519""","=""9780743269513""",0,4.16,Free Press,Paperback,372,2004,1989,,2023/07/22,to-read,to-read (#152),to-read,,,,0,0
6642715,The Forty Rules of Love,Elif Shafak,"Shafak, Elif",,"=""""","=""""",0,4.12,Viking,Hardcover,354,2010,2009,,2023/07/22,to-read,to-read (#151),to-read,,,,0,0
81959,As a Man Thinketh,James Allen,"Allen, James",,"=""1585425648""","=""9781585425648""",0,4.24,TarcherPerigee,Hardcover,80,2006,1902,,2023/07/22,to-read,to-read (#150),to-read,,,,0,0
639864,Autobiography of a Yogi,Paramahansa Yogananda,"Yogananda, Paramahansa",,"=""0876120834""","=""9780876120835""",0,4.25,Self-Realization Fellowship,Paperback,503,2000,1946,,2023/07/22,to-read,to-read (#149),to-read,,,,0,0
67896,Tao Te Ching,Lao Tzu,"Tzu, Lao","Jacob Needleman, Brian Browne Walker, Jane English, James Legge, Toinette Lippe, Vladimir Antonov, Claudio Lamparelli, Gia-Fu Feng, Mikhail Nikolenko","=""0679724346""","=""9780679724346""",0,4.30,Vintage,Paperback,107,1989,-350,,2023/07/22,to-read,to-read (#148),to-read,,,,0,0
18869102,The Seven Storey Mountain,Thomas Merton,"Merton, Thomas",,"=""0547543816""","=""9780547543819""",0,4.07,HarperOne,Kindle Edition,468,1998,1948,,2023/07/22,to-read,to-read (#147),to-read,,,,0,0
52193763,The Interior Castle: Or The Mansions,Teresa de Ávila,"Ávila, Teresa de",,"=""""","=""""",0,4.16,,Kindle Edition,278,2019,1588,,2023/07/22,to-read,to-read (#146),to-read,,,,0,0
12379467,The Bhagavad Gita,Krishna-Dwaipayana Vyasa,"Vyasa, Krishna-Dwaipayana",Eknath Easwaran,"=""""","=""""",0,4.18,Nilgiri Press,Kindle Edition,297,2009,-400,,2023/07/22,to-read,to-read (#145),to-read,,,,0,0
18814253,Tao Te Ching: A Book about the Way and the Power of the Way,Lao Tzu,"Tzu, Lao","Ursula K. Le Guin, J.P. Seaton","=""""","=""""",0,4.30,Shambhala Publications,Kindle Edition,162,2012,-350,,2023/07/22,to-read,to-read (#144),to-read,,,,0,0
4981,Slaughterhouse-Five,Kurt Vonnegut Jr.,"Jr., Kurt Vonnegut",,"=""0385333846""","=""9780385333849""",0,4.10,Dial Press,Paperback,275,1999,1969,,2023/07/22,to-read,to-read (#143),to-read,,,,0,0
6900,Tuesdays with Morrie,Mitch Albom,"Albom, Mitch",,"=""""","=""""",0,4.19,Warner,Paperback,210,2000,1997,,2023/07/22,to-read,to-read (#142),to-read,,,,0,0
23426,On Love,Alain de Botton,"Botton, Alain de",,"=""0802142400""","=""9780802142405""",0,3.96,Grove Press,Paperback,194,2006,1993,,2023/07/22,to-read,to-read (#141),to-read,,,,0,0
27845690,The Course of Love,Alain de Botton,"Botton, Alain de",,"=""0241145473""","=""9780241145470""",0,4.02,Hamish Hamilton,Hardcover,240,2016,2016,,2023/07/22,to-read,to-read (#140),to-read,,,,0,0
51893,Thus Spoke Zarathustra,Friedrich Nietzsche,"Nietzsche, Friedrich","Walter Kaufmann, Silvia Cecchini, Domenico Ciampoli","=""""","=""""",0,4.07,Penguin Books,Paperback,327,1978,1883,,2023/07/20,to-read,to-read (#139),to-read,,,,0,0
6493208,The Immortal Life of Henrietta Lacks,Rebecca Skloot,"Skloot, Rebecca",,"=""1400052173""","=""9781400052172""",0,4.12,Crown Publishing Group,Hardcover,370,2010,2010,,2023/07/20,to-read,to-read (#138),to-read,,,,0,0
128029,A Thousand Splendid Suns,Khaled Hosseini,"Hosseini, Khaled",,"=""1594489505""","=""9781594489501""",0,4.44,Riverhead Books,Hardcover,372,2007,2007,,2023/07/20,to-read,to-read (#137),to-read,,,,0,0
9717,The Unbearable Lightness of Being,Milan Kundera,"Kundera, Milan","Michael Henry Heim, Richmond Hoxie","=""0571224385""","=""9780571224388""",0,4.11,Harper Perennial,Paperback,314,2009,1984,,2023/07/20,to-read,to-read (#136),to-read,,,,0,0
36236124,Fight Club,Chuck Palahniuk,"Palahniuk, Chuck",,"=""0393355942""","=""9780393355949""",0,4.18,W. W. Norton & Company,Paperback,224,2018,1996,,2023/07/20,to-read,to-read (#135),to-read,,,,0,0
19063,The Book Thief,Markus Zusak,"Zusak, Markus",,"=""""","=""""",0,4.39,Alfred A. Knopf,Kindle Edition,177,2006,2005,,2023/07/20,to-read,to-read (#134),to-read,,,,0,0
77203,The Kite Runner,Khaled Hosseini,"Hosseini, Khaled",,"=""159463193X""","=""9781594631931""",0,4.35,Riverhead Books,Paperback,371,2004,2003,,2023/07/20,to-read,to-read (#133),to-read,,,,0,0
38447,"The Handmaid’s Tale (The Handmaid's Tale, #1)",Margaret Atwood,"Atwood, Margaret",,"=""038549081X""","=""9780385490818""",0,4.14,Anchor Books,Paperback,311,1998,1985,,2023/07/20,to-read,to-read (#132),to-read,,,,0,0
5129,Brave New World,Aldous Huxley,"Huxley, Aldous",,"=""0060929871""","=""9780060929879""",0,3.99,HarperPerennial / Perennial Classics,Paperback,268,1998,1932,,2023/07/20,to-read,to-read (#131),to-read,,,,0,0
3,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",J.K. Rowling,"Rowling, J.K.",,"=""0439554934""","=""9780439554930""",0,4.47,Scholastic Inc,Hardcover,309,2003,1997,,2023/07/20,to-read,to-read (#130),to-read,,,,0,0
3636,"The Giver (The Giver, #1)",Lois Lowry,"Lowry, Lois",,"=""0385732554""","=""9780385732550""",0,4.12,Ember,Paperback,208,2006,1993,,2023/07/20,to-read,to-read (#129),to-read,,,,0,0
13079982,Fahrenheit 451,Ray Bradbury,"Bradbury, Ray",,"=""""","=""""",0,3.96,Simon & Schuster,Kindle Edition,194,2011,1953,,2023/07/20,to-read,to-read (#128),to-read,,,,0,0
52036,Siddhartha,Hermann Hesse,"Hesse, Hermann","Hilda Rosner, Zigmantas Ardickas","=""""","=""""",0,4.07,Bantam Books,Mass Market Paperback,152,1981,1922,,2023/07/20,to-read,to-read (#127),to-read,,,,0,0
170448,Animal Farm,George Orwell,"Orwell, George","Russell Baker, C.M. Woodhouse","=""0451526341""","=""9780451526342""",0,4.00,Signet Classics,Mass Market Paperback,141,1996,1945,,2023/07/20,to-read,to-read (#126),to-read,,,,0,0
18144590,The Alchemist,Paulo Coelho,"Coelho, Paulo",,"=""0062315005""","=""9780062315007""",0,3.92,HarperOne,Paperback,182,2014,1988,,2023/07/20,to-read,to-read (#125),to-read,,,,0,0
40961427,1984,George Orwell,"Orwell, George",,"=""""","=""""",0,4.20,Houghton Mifflin Harcourt,Kindle Edition,298,2013,1949,,2023/07/20,to-read,to-read (#124),to-read,,,,0,0
2547,The Prophet,Kahlil Gibran,"Gibran, Kahlil",,"=""000100039X""","=""9780001000391""",4,4.23,Rupa & Co,Paperback,127,2003,1923,,2023/06/30,,,read,,,,1,0
1858013,The Reason for God: Belief in an Age of Skepticism,Timothy J. Keller,"Keller, Timothy J.",,"=""0525950494""","=""9780525950493""",0,4.23,Dutton,Hardcover,293,2008,2008,,2023/07/19,to-read,to-read (#123),to-read,,,,0,0
1067,1776,David McCullough,"McCullough, David",,"=""0743226720""","=""9780743226721""",0,4.10,Simon  Schuster,Paperback,386,2006,2005,,2023/07/19,to-read,to-read (#122),to-read,,,,0,0
5043,"The Pillars of the Earth (Kingsbridge, #1)",Ken Follett,"Follett, Ken",,"=""045122213X""","=""9780451222138""",5,4.34,Penguin Books,Paperback,976,2007,1989,,2023/07/18,,,read,,,,0,0
29496453,The Book of Joy: Lasting Happiness in a Changing World,Dalai Lama XIV,"XIV, Dalai Lama","Desmond Tutu, Douglas Carlton Abrams","=""0399185046""","=""9780399185045""",0,4.38,Avery,Hardcover,354,2016,2016,,2023/07/18,to-read,to-read (#121),to-read,,,,0,0
24618,"The Art of Living: The Classical Manual on Virtue, Happiness and Effectiveness",Epictetus,"Epictetus, Epictetus",Sharon Lebell,"=""006251346X""","=""9780062513465""",0,4.24,HarperOne,Paperback,128,2004,125,,2023/07/18,to-read,to-read (#120),to-read,,,,0,0
25774,The Book of Virtues,William J. Bennett,"Bennett, William J.",,"=""0684835770""","=""9780684835778""",0,4.24,Simon & Schuster,Paperback,832,1996,1993,,2023/07/18,to-read,to-read (#119),to-read,,,,0,0
851393,The Imitation of Christ,Thomas à Kempis,"Kempis, Thomas à","William Benham, Richard Challoner, D.D.","=""0375700188""","=""9780375700187""",0,4.22,Vintage,Paperback,242,1998,1427,,2023/07/18,to-read,to-read (#118),to-read,,,,0,0
398834,Introduction to the Devout Life,Francis de Sales,"Sales, Francis de",,"=""0375725628""","=""9780375725623""",0,4.38,Vintage,Paperback,288,2002,1609,,2023/07/18,to-read,to-read (#117),to-read,,,,0,0
19068,The Nicomachean Ethics,Aristotle,"Aristotle, Aristotle","Hugh Tredennick, J.A.K. Thomson, Jonathan Barnes","=""0140449493""","=""9780140449495""",0,3.99,Penguin Classics,Paperback,329,2004,-350,,2023/07/18,to-read,to-read (#116),to-read,,,,0,0
641601,Ogilvy on Advertising,David Ogilvy,"Ogilvy, David",,"=""039472903X""","=""9780394729039""",0,4.15,Vintage,Paperback,224,1985,1983,,2023/07/18,to-read,to-read (#115),to-read,,,,0,0
28815,Influence: The Psychology of Persuasion,Robert B. Cialdini,"Cialdini, Robert B.",,"=""006124189X""","=""9780061241895""",0,4.22,Harper Business,Paperback,320,2006,1984,,2023/07/18,to-read,to-read (#114),to-read,,,,0,0
157993,The Little Prince,Antoine de Saint-Exupéry,"Saint-Exupéry, Antoine de",Richard Howard,"=""0152023984""","=""9780152023980""",0,4.33,"Harcourt, Inc.",Hardcover,96,2000,1943,,2023/07/17,to-read,to-read (#113),to-read,,,,0,0
13588394,The Signal and the Noise: Why So Many Predictions Fail—But Some Don't,Nate Silver,"Silver, Nate",,"=""159420411X""","=""9781594204111""",0,3.97,Penguin,Hardcover,544,2012,2012,,2023/07/02,to-read,to-read (#112),to-read,,,,0,0
